,metric,score,algorithm,config_idx,execution_time,signal_idx
190,ses-recall_0.6,0.9114064230343301,BasePersistentPattern,0,105.15981888771057,0
191,ses-fscore_0.6,0.9278966047681299,BasePersistentPattern,0,105.15981888771057,0
192,ses-precision_0.61,0.944994499449945,BasePersistentPattern,0,105.15981888771057,0
193,ses-recall_0.61,0.9102990033222591,BasePersistentPattern,0,105.15981888771057,0
194,ses-fscore_0.61,0.927322334400394,BasePersistentPattern,0,105.15981888771057,0
195,ses-precision_0.62,0.944994499449945,BasePersistentPattern,0,105.15981888771057,0
196,ses-recall_0.62,0.9069767441860465,BasePersistentPattern,0,105.15981888771057,0
197,ses-fscore_0.62,0.9255954025529093,BasePersistentPattern,0,105.15981888771057,0
198,ses-precision_0.63,0.944994499449945,BasePersistentPattern,0,105.15981888771057,0
199,ses-recall_0.63,0.9047619047619048,BasePersistentPattern,0,105.15981888771057,0
200,ses-fscore_0.63,0.924440668365902,BasePersistentPattern,0,105.15981888771057,0
201,ses-precision_0.64,0.9438943894389439,BasePersistentPattern,0,105.15981888771057,0
202,ses-recall_0.64,0.902547065337763,BasePersistentPattern,0,105.15981888771057,0
203,ses-fscore_0.64,0.9227577825151473,BasePersistentPattern,0,105.15981888771057,0
204,ses-precision_0.65,0.9427942794279428,BasePersistentPattern,0,105.15981888771057,0
205,ses-recall_0.65,0.902547065337763,BasePersistentPattern,0,105.15981888771057,0
206,ses-fscore_0.65,0.9222317730305419,BasePersistentPattern,0,105.15981888771057,0
207,ses-precision_0.66,0.9427942794279428,BasePersistentPattern,0,105.15981888771057,0
208,ses-recall_0.66,0.9014396456256921,BasePersistentPattern,0,105.15981888771057,0
209,ses-fscore_0.66,0.9216532996167913,BasePersistentPattern,0,105.15981888771057,0
210,ses-precision_0.67,0.9416941694169417,BasePersistentPattern,0,105.15981888771057,0
211,ses-recall_0.67,0.8981173864894795,BasePersistentPattern,0,105.15981888771057,0
212,ses-fscore_0.67,0.9193897098797682,BasePersistentPattern,0,105.15981888771057,0
213,ses-precision_0.68,0.9416941694169417,BasePersistentPattern,0,105.15981888771057,0
214,ses-recall_0.68,0.8959025470653378,BasePersistentPattern,0,105.15981888771057,0
215,ses-fscore_0.68,0.9182278106724637,BasePersistentPattern,0,105.15981888771057,0
216,ses-precision_0.69,0.9405940594059405,BasePersistentPattern,0,105.15981888771057,0
217,ses-recall_0.69,0.893687707641196,BasePersistentPattern,0,105.15981888771057,0
218,ses-fscore_0.69,0.9165411376515313,BasePersistentPattern,0,105.15981888771057,0
219,ses-precision_0.7,0.9383938393839384,BasePersistentPattern,0,105.15981888771057,0
220,ses-recall_0.7,0.8925802879291251,BasePersistentPattern,0,105.15981888771057,0
221,ses-fscore_0.7,0.9149139038653601,BasePersistentPattern,0,105.15981888771057,0
222,ses-precision_0.71,0.9372937293729373,BasePersistentPattern,0,105.15981888771057,0
223,ses-recall_0.71,0.8903654485049833,BasePersistentPattern,0,105.15981888771057,0
224,ses-fscore_0.71,0.913227106930313,BasePersistentPattern,0,105.15981888771057,0
225,ses-precision_0.72,0.9361936193619362,BasePersistentPattern,0,105.15981888771057,0
226,ses-recall_0.72,0.8870431893687708,BasePersistentPattern,0,105.15981888771057,0
227,ses-fscore_0.72,0.9109559109478927,BasePersistentPattern,0,105.15981888771057,0
228,ses-precision_0.73,0.935093509350935,BasePersistentPattern,0,105.15981888771057,0
229,ses-recall_0.73,0.884828349944629,BasePersistentPattern,0,105.15981888771057,0
230,ses-fscore_0.73,0.9092667827432773,BasePersistentPattern,0,105.15981888771057,0
231,ses-precision_0.74,0.9317931793179318,BasePersistentPattern,0,105.15981888771057,0
232,ses-recall_0.74,0.8815060908084164,BasePersistentPattern,0,105.15981888771057,0
233,ses-fscore_0.74,0.9059523449598731,BasePersistentPattern,0,105.15981888771057,0
234,ses-precision_0.75,0.9284928492849285,BasePersistentPattern,0,105.15981888771057,0
235,ses-recall_0.75,0.8815060908084164,BasePersistentPattern,0,105.15981888771057,0
236,ses-fscore_0.75,0.9043895924872921,BasePersistentPattern,0,105.15981888771057,0
237,ses-precision_0.76,0.9273927392739274,BasePersistentPattern,0,105.15981888771057,0
238,ses-recall_0.76,0.8781838316722038,BasePersistentPattern,0,105.15981888771057,0
239,ses-fscore_0.76,0.9021177194537896,BasePersistentPattern,0,105.15981888771057,0
240,ses-precision_0.77,0.9240924092409241,BasePersistentPattern,0,105.15981888771057,0
241,ses-recall_0.77,0.8748615725359912,BasePersistentPattern,0,105.15981888771057,0
242,ses-fscore_0.77,0.8988033562910139,BasePersistentPattern,0,105.15981888771057,0
243,ses-precision_0.78,0.9196919691969196,BasePersistentPattern,0,105.15981888771057,0
244,ses-recall_0.78,0.8704318936877077,BasePersistentPattern,0,105.15981888771057,0
245,ses-fscore_0.78,0.8943841696713313,BasePersistentPattern,0,105.15981888771057,0
246,ses-precision_0.79,0.9163916391639164,BasePersistentPattern,0,105.15981888771057,0
247,ses-recall_0.79,0.8704318936877077,BasePersistentPattern,0,105.15981888771057,0
248,ses-fscore_0.79,0.8928206900924746,BasePersistentPattern,0,105.15981888771057,0
249,ses-precision_0.8,0.9141914191419142,BasePersistentPattern,0,105.15981888771057,0
250,ses-recall_0.8,0.8693244739756367,BasePersistentPattern,0,105.15981888771057,0
251,ses-fscore_0.8,0.8911935998163881,BasePersistentPattern,0,105.15981888771057,0
252,ses-precision_0.81,0.911991199119912,BasePersistentPattern,0,105.15981888771057,0
253,ses-recall_0.81,0.8648947951273532,BasePersistentPattern,0,105.15981888771057,0
254,ses-fscore_0.81,0.8878188514901448,BasePersistentPattern,0,105.15981888771057,0
255,ses-precision_0.82,0.9086908690869087,BasePersistentPattern,0,105.15981888771057,0
256,ses-recall_0.82,0.8604651162790697,BasePersistentPattern,0,105.15981888771057,0
257,ses-fscore_0.82,0.8839206952900175,BasePersistentPattern,0,105.15981888771057,0
258,ses-precision_0.83,0.9031903190319032,BasePersistentPattern,0,105.15981888771057,0
259,ses-recall_0.83,0.8482834994462901,BasePersistentPattern,0,105.15981888771057,0
260,ses-fscore_0.83,0.8748762743825544,BasePersistentPattern,0,105.15981888771057,0
261,ses-precision_0.84,0.8734873487348734,BasePersistentPattern,0,105.15981888771057,0
262,ses-recall_0.84,0.8217054263565892,BasePersistentPattern,0,105.15981888771057,0
263,ses-fscore_0.84,0.8468055136331623,BasePersistentPattern,0,105.15981888771057,0
264,ses-precision_0.85,0.8481848184818482,BasePersistentPattern,0,105.15981888771057,0
265,ses-recall_0.85,0.7929125138427464,BasePersistentPattern,0,105.15981888771057,0
266,ses-fscore_0.85,0.8196178780853371,BasePersistentPattern,0,105.15981888771057,0
267,ses-precision_0.86,0.7964796479647965,BasePersistentPattern,0,105.15981888771057,0
268,ses-recall_0.86,0.743078626799557,BasePersistentPattern,0,105.15981888771057,0
269,ses-fscore_0.86,0.7688530051570336,BasePersistentPattern,0,105.15981888771057,0
270,ses-precision_0.87,0.7172717271727173,BasePersistentPattern,0,105.15981888771057,0
271,ses-recall_0.87,0.6578073089700996,BasePersistentPattern,0,105.15981888771057,0
272,ses-fscore_0.87,0.6862537676020775,BasePersistentPattern,0,105.15981888771057,0
273,ses-precision_0.88,0.6611661166116611,BasePersistentPattern,0,105.15981888771057,0
274,ses-recall_0.88,0.6046511627906976,BasePersistentPattern,0,105.15981888771057,0
275,ses-fscore_0.88,0.631647027911959,BasePersistentPattern,0,105.15981888771057,0
276,ses-precision_0.89,0.6237623762376238,BasePersistentPattern,0,105.15981888771057,0
277,ses-recall_0.89,0.5658914728682171,BasePersistentPattern,0,105.15981888771057,0
278,ses-fscore_0.89,0.5934193548387097,BasePersistentPattern,0,105.15981888771057,0
279,ses-precision_0.9,0.5918591859185919,BasePersistentPattern,0,105.15981888771057,0
280,ses-recall_0.9,0.5260243632336655,BasePersistentPattern,0,105.15981888771057,0
281,ses-fscore_0.9,0.5570031898813086,BasePersistentPattern,0,105.15981888771057,0
282,ses-precision_0.91,0.5731573157315731,BasePersistentPattern,0,105.15981888771057,0
283,ses-recall_0.91,0.5027685492801772,BasePersistentPattern,0,105.15981888771057,0
284,ses-fscore_0.91,0.535660460465901,BasePersistentPattern,0,105.15981888771057,0
285,ses-precision_0.92,0.5434543454345434,BasePersistentPattern,0,105.15981888771057,0
286,ses-recall_0.92,0.4695459579180509,BasePersistentPattern,0,105.15981888771057,0
287,ses-fscore_0.92,0.5038039778808849,BasePersistentPattern,0,105.15981888771057,0
288,ses-precision_0.93,0.5192519251925193,BasePersistentPattern,0,105.15981888771057,0
289,ses-recall_0.93,0.44629014396456257,BasePersistentPattern,0,105.15981888771057,0
290,ses-fscore_0.93,0.4800143336071355,BasePersistentPattern,0,105.15981888771057,0
291,ses-precision_0.94,0.49064906490649063,BasePersistentPattern,0,105.15981888771057,0
292,ses-recall_0.94,0.42524916943521596,BasePersistentPattern,0,105.15981888771057,0
293,ses-fscore_0.94,0.45561417090319956,BasePersistentPattern,0,105.15981888771057,0
294,ses-precision_0.95,0.46094609460946095,BasePersistentPattern,0,105.15981888771057,0
295,ses-recall_0.95,0.4019933554817276,BasePersistentPattern,0,105.15981888771057,0
296,ses-fscore_0.95,0.429456011655683,BasePersistentPattern,0,105.15981888771057,0
297,ses-precision_0.96,0.41914191419141916,BasePersistentPattern,0,105.15981888771057,0
298,ses-recall_0.96,0.36212624584717606,BasePersistentPattern,0,105.15981888771057,0
299,ses-fscore_0.96,0.3885536250596458,BasePersistentPattern,0,105.15981888771057,0
300,ses-precision_0.97,0.36853685368536854,BasePersistentPattern,0,105.15981888771057,0
301,ses-recall_0.97,0.301218161683278,BasePersistentPattern,0,105.15981888771057,0
302,ses-fscore_0.97,0.33149432563351183,BasePersistentPattern,0,105.15981888771057,0
303,ses-precision_0.98,0.29812981298129815,BasePersistentPattern,0,105.15981888771057,0
304,ses-recall_0.98,0.2369878183831672,BasePersistentPattern,0,105.15981888771057,0
305,ses-fscore_0.98,0.2640658047213476,BasePersistentPattern,0,105.15981888771057,0
306,ses-precision_0.99,0.2068206820682068,BasePersistentPattern,0,105.15981888771057,0
307,ses-recall_0.99,0.15503875968992248,BasePersistentPattern,0,105.15981888771057,0
308,ses-fscore_0.99,0.17722473604826544,BasePersistentPattern,0,105.15981888771057,0
309,ses-precision_1.0,0.14411441144114412,BasePersistentPattern,0,105.15981888771057,0
310,ses-recall_1.0,0.09966777408637874,BasePersistentPattern,0,105.15981888771057,0
311,ses-fscore_1.0,0.11783931275393174,BasePersistentPattern,0,105.15981888771057,0
312,ses-auc-precision,0.8790423596815127,BasePersistentPattern,0,105.15981888771057,0
313,ses-auc-recall,0.8572634672105084,BasePersistentPattern,0,105.15981888771057,0
314,ses-auc-fscore,0.8676212904996877,BasePersistentPattern,0,105.15981888771057,0
315,es-precision_0.0,0.35415492296129275,BasePersistentPattern,0,105.15981888771057,0
316,es-recall_0.0,0.3895715896279594,BasePersistentPattern,0,105.15981888771057,0
317,es-fscore_0.0,0.3689422189985888,BasePersistentPattern,0,105.15981888771057,0
318,es-precision_0.01,0.31248825629462607,BasePersistentPattern,0,105.15981888771057,0
319,es-recall_0.01,0.3395715896279594,BasePersistentPattern,0,105.15981888771057,0
