,metric,score,algorithm,config_idx,execution_time,signal_idx
155,ses-fscore_0.48,0.845002127648397,MatrixProfile,0,18.97177219390869,0
156,ses-precision_0.49,0.964625850340136,MatrixProfile,0,18.97177219390869,0
157,ses-recall_0.49,0.7331118493909191,MatrixProfile,0,18.97177219390869,0
158,ses-fscore_0.49,0.8330835101619901,MatrixProfile,0,18.97177219390869,0
159,ses-precision_0.5,0.9619047619047619,MatrixProfile,0,18.97177219390869,0
160,ses-recall_0.5,0.7242524916943521,MatrixProfile,0,18.97177219390869,0
161,ses-fscore_0.5,0.8263309001519956,MatrixProfile,0,18.97177219390869,0
162,ses-precision_0.51,0.9537414965986395,MatrixProfile,0,18.97177219390869,0
163,ses-recall_0.51,0.6965669988925803,MatrixProfile,0,18.97177219390869,0
164,ses-fscore_0.51,0.8051159571923405,MatrixProfile,0,18.97177219390869,0
165,ses-precision_0.52,0.9387755102040817,MatrixProfile,0,18.97177219390869,0
166,ses-recall_0.52,0.6755260243632336,MatrixProfile,0,18.97177219390869,0
167,ses-fscore_0.52,0.7856862854902839,MatrixProfile,0,18.97177219390869,0
168,ses-precision_0.53,0.9210884353741496,MatrixProfile,0,18.97177219390869,0
169,ses-recall_0.53,0.6157253599114064,MatrixProfile,0,18.97177219390869,0
170,ses-fscore_0.53,0.7380692574738404,MatrixProfile,0,18.97177219390869,0
171,ses-precision_0.54,0.9102040816326531,MatrixProfile,0,18.97177219390869,0
172,ses-recall_0.54,0.47729789590254706,MatrixProfile,0,18.97177219390869,0
173,ses-fscore_0.54,0.6262167550592251,MatrixProfile,0,18.97177219390869,0
174,ses-precision_0.55,0.8857142857142857,MatrixProfile,0,18.97177219390869,0
175,ses-recall_0.55,0.34994462901439644,MatrixProfile,0,18.97177219390869,0
176,ses-fscore_0.55,0.5016772078969606,MatrixProfile,0,18.97177219390869,0
177,ses-precision_0.56,0.8571428571428571,MatrixProfile,0,18.97177219390869,0
178,ses-recall_0.56,0.29900332225913623,MatrixProfile,0,18.97177219390869,0
179,ses-fscore_0.56,0.4433497536945813,MatrixProfile,0,18.97177219390869,0
180,ses-precision_0.57,0.8108843537414966,MatrixProfile,0,18.97177219390869,0
181,ses-recall_0.57,0.2779623477297896,MatrixProfile,0,18.97177219390869,0
182,ses-fscore_0.57,0.41400744181669996,MatrixProfile,0,18.97177219390869,0
183,ses-precision_0.58,0.7537414965986394,MatrixProfile,0,18.97177219390869,0
184,ses-recall_0.58,0.2702104097452935,MatrixProfile,0,18.97177219390869,0
185,ses-fscore_0.58,0.39780930603500286,MatrixProfile,0,18.97177219390869,0
186,ses-precision_0.59,0.7170068027210884,MatrixProfile,0,18.97177219390869,0
187,ses-recall_0.59,0.26578073089701,MatrixProfile,0,18.97177219390869,0
188,ses-fscore_0.59,0.38780832187354836,MatrixProfile,0,18.97177219390869,0
189,ses-precision_0.6,0.6857142857142857,MatrixProfile,0,18.97177219390869,0
190,ses-recall_0.6,0.26135105204872644,MatrixProfile,0,18.97177219390869,0
191,ses-fscore_0.6,0.378457837765602,MatrixProfile,0,18.97177219390869,0
192,ses-precision_0.61,0.6517006802721088,MatrixProfile,0,18.97177219390869,0
193,ses-recall_0.61,0.2558139534883721,MatrixProfile,0,18.97177219390869,0
194,ses-fscore_0.61,0.3674081305348302,MatrixProfile,0,18.97177219390869,0
195,ses-precision_0.62,0.6108843537414966,MatrixProfile,0,18.97177219390869,0
196,ses-recall_0.62,0.25359911406423036,MatrixProfile,0,18.97177219390869,0
197,ses-fscore_0.62,0.35840993303843754,MatrixProfile,0,18.97177219390869,0
198,ses-precision_0.63,0.5727891156462585,MatrixProfile,0,18.97177219390869,0
199,ses-recall_0.63,0.24806201550387597,MatrixProfile,0,18.97177219390869,0
200,ses-fscore_0.63,0.346194863097303,MatrixProfile,0,18.97177219390869,0
201,ses-precision_0.64,0.5346938775510204,MatrixProfile,0,18.97177219390869,0
202,ses-recall_0.64,0.24584717607973422,MatrixProfile,0,18.97177219390869,0
203,ses-fscore_0.64,0.3368252810062368,MatrixProfile,0,18.97177219390869,0
204,ses-precision_0.65,0.5020408163265306,MatrixProfile,0,18.97177219390869,0
205,ses-recall_0.65,0.2425249169435216,MatrixProfile,0,18.97177219390869,0
206,ses-fscore_0.65,0.32705616667880816,MatrixProfile,0,18.97177219390869,0
207,ses-precision_0.66,0.47346938775510206,MatrixProfile,0,18.97177219390869,0
208,ses-recall_0.66,0.2369878183831672,MatrixProfile,0,18.97177219390869,0
209,ses-fscore_0.66,0.315871177900215,MatrixProfile,0,18.97177219390869,0
210,ses-precision_0.67,0.47346938775510206,MatrixProfile,0,18.97177219390869,0
211,ses-recall_0.67,0.23477297895902546,MatrixProfile,0,18.97177219390869,0
212,ses-fscore_0.67,0.3138976820177678,MatrixProfile,0,18.97177219390869,0
213,ses-precision_0.68,0.4340136054421769,MatrixProfile,0,18.97177219390869,0
214,ses-recall_0.68,0.23255813953488372,MatrixProfile,0,18.97177219390869,0
215,ses-fscore_0.68,0.30284330944130633,MatrixProfile,0,18.97177219390869,0
216,ses-precision_0.69,0.4095238095238095,MatrixProfile,0,18.97177219390869,0
217,ses-recall_0.69,0.23034330011074197,MatrixProfile,0,18.97177219390869,0
218,ses-fscore_0.69,0.29484580263396465,MatrixProfile,0,18.97177219390869,0
219,ses-precision_0.7,0.39183673469387753,MatrixProfile,0,18.97177219390869,0
220,ses-recall_0.7,0.2248062015503876,MatrixProfile,0,18.97177219390869,0
221,ses-fscore_0.7,0.2856996254297296,MatrixProfile,0,18.97177219390869,0
222,ses-precision_0.71,0.3836734693877551,MatrixProfile,0,18.97177219390869,0
223,ses-recall_0.71,0.22259136212624583,MatrixProfile,0,18.97177219390869,0
224,ses-fscore_0.71,0.2817329844102977,MatrixProfile,0,18.97177219390869,0
225,ses-precision_0.72,0.38231292517006804,MatrixProfile,0,18.97177219390869,0
226,ses-recall_0.72,0.21816168327796234,MatrixProfile,0,18.97177219390869,0
227,ses-fscore_0.72,0.2778003603169585,MatrixProfile,0,18.97177219390869,0
228,ses-precision_0.73,0.3768707482993197,MatrixProfile,0,18.97177219390869,0
229,ses-recall_0.73,0.21373200442967885,MatrixProfile,0,18.97177219390869,0
230,ses-fscore_0.73,0.27276994586541353,MatrixProfile,0,18.97177219390869,0
231,ses-precision_0.74,0.3727891156462585,MatrixProfile,0,18.97177219390869,0
232,ses-recall_0.74,0.21262458471760798,MatrixProfile,0,18.97177219390869,0
233,ses-fscore_0.74,0.27079697947712217,MatrixProfile,0,18.97177219390869,0
234,ses-precision_0.75,0.3687074829931973,MatrixProfile,0,18.97177219390869,0
235,ses-recall_0.75,0.21040974529346623,MatrixProfile,0,18.97177219390869,0
236,ses-fscore_0.75,0.26792381160517537,MatrixProfile,0,18.97177219390869,0
237,ses-precision_0.76,0.36054421768707484,MatrixProfile,0,18.97177219390869,0
238,ses-recall_0.76,0.2070874861572536,MatrixProfile,0,18.97177219390869,0
239,ses-fscore_0.76,0.2630726761161544,MatrixProfile,0,18.97177219390869,0
240,ses-precision_0.77,0.35918367346938773,MatrixProfile,0,18.97177219390869,0
241,ses-recall_0.77,0.20155038759689922,MatrixProfile,0,18.97177219390869,0
242,ses-fscore_0.77,0.2582101342963548,MatrixProfile,0,18.97177219390869,0
243,ses-precision_0.78,0.3578231292517007,MatrixProfile,0,18.97177219390869,0
244,ses-recall_0.78,0.20155038759689922,MatrixProfile,0,18.97177219390869,0
245,ses-fscore_0.78,0.2578577219676829,MatrixProfile,0,18.97177219390869,0
246,ses-precision_0.79,0.34965986394557824,MatrixProfile,0,18.97177219390869,0
247,ses-recall_0.79,0.1982281284606866,MatrixProfile,0,18.97177219390869,0
248,ses-fscore_0.79,0.253016753016753,MatrixProfile,0,18.97177219390869,0
249,ses-precision_0.8,0.3469387755102041,MatrixProfile,0,18.97177219390869,0
250,ses-recall_0.8,0.19712070874861573,MatrixProfile,0,18.97177219390869,0
251,ses-fscore_0.8,0.25140198562705107,MatrixProfile,0,18.97177219390869,0
252,ses-precision_0.81,0.33877551020408164,MatrixProfile,0,18.97177219390869,0
253,ses-recall_0.81,0.19490586932447398,MatrixProfile,0,18.97177219390869,0
254,ses-fscore_0.81,0.24744852586199598,MatrixProfile,0,18.97177219390869,0
255,ses-precision_0.82,0.3251700680272109,MatrixProfile,0,18.97177219390869,0
256,ses-recall_0.82,0.19047619047619047,MatrixProfile,0,18.97177219390869,0
257,ses-fscore_0.82,0.2402311848222138,MatrixProfile,0,18.97177219390869,0
258,ses-precision_0.83,0.3142857142857143,MatrixProfile,0,18.97177219390869,0
259,ses-recall_0.83,0.18715393133997785,MatrixProfile,0,18.97177219390869,0
260,ses-fscore_0.83,0.2346037354871277,MatrixProfile,0,18.97177219390869,0
261,ses-precision_0.84,0.3142857142857143,MatrixProfile,0,18.97177219390869,0
262,ses-recall_0.84,0.18604651162790697,MatrixProfile,0,18.97177219390869,0
263,ses-fscore_0.84,0.2337317397078353,MatrixProfile,0,18.97177219390869,0
264,ses-precision_0.85,0.31020408163265306,MatrixProfile,0,18.97177219390869,0
265,ses-recall_0.85,0.18383167220376523,MatrixProfile,0,18.97177219390869,0
266,ses-fscore_0.85,0.23085509341433513,MatrixProfile,0,18.97177219390869,0
267,ses-precision_0.86,0.2979591836734694,MatrixProfile,0,18.97177219390869,0
268,ses-recall_0.86,0.18383167220376523,MatrixProfile,0,18.97177219390869,0
269,ses-fscore_0.86,0.22737805964968244,MatrixProfile,0,18.97177219390869,0
270,ses-precision_0.87,0.2897959183673469,MatrixProfile,0,18.97177219390869,0
271,ses-recall_0.87,0.18161683277962348,MatrixProfile,0,18.97177219390869,0
272,ses-fscore_0.87,0.22329398905008008,MatrixProfile,0,18.97177219390869,0
273,ses-precision_0.88,0.27755102040816326,MatrixProfile,0,18.97177219390869,0
274,ses-recall_0.88,0.17718715393134,MatrixProfile,0,18.97177219390869,0
275,ses-fscore_0.88,0.2162935867361139,MatrixProfile,0,18.97177219390869,0
276,ses-precision_0.89,0.2530612244897959,MatrixProfile,0,18.97177219390869,0
277,ses-recall_0.89,0.17386489479512734,MatrixProfile,0,18.97177219390869,0
278,ses-fscore_0.89,0.20611745772940465,MatrixProfile,0,18.97177219390869,0
279,ses-precision_0.9,0.23129251700680273,MatrixProfile,0,18.97177219390869,0
280,ses-recall_0.9,0.17275747508305647,MatrixProfile,0,18.97177219390869,0
281,ses-fscore_0.9,0.1977849871350263,MatrixProfile,0,18.97177219390869,0
282,ses-precision_0.91,0.20136054421768707,MatrixProfile,0,18.97177219390869,0
283,ses-recall_0.91,0.16943521594684385,MatrixProfile,0,18.97177219390869,0
284,ses-fscore_0.91,0.1840235027367035,MatrixProfile,0,18.97177219390869,0
285,ses-precision_0.92,0.16054421768707483,MatrixProfile,0,18.97177219390869,0
286,ses-recall_0.92,0.1638981173864895,MatrixProfile,0,18.97177219390869,0
287,ses-fscore_0.92,0.16220383218627804,MatrixProfile,0,18.97177219390869,0
288,ses-precision_0.93,0.11428571428571428,MatrixProfile,0,18.97177219390869,0
289,ses-recall_0.93,0.1583610188261351,MatrixProfile,0,18.97177219390869,0
290,ses-fscore_0.93,0.13276082163165834,MatrixProfile,0,18.97177219390869,0
291,ses-precision_0.94,0.09251700680272108,MatrixProfile,0,18.97177219390869,0
292,ses-recall_0.94,0.14950166112956811,MatrixProfile,0,18.97177219390869,0
293,ses-fscore_0.94,0.1143006555478774,MatrixProfile,0,18.97177219390869,0
294,ses-precision_0.95,0.0761904761904762,MatrixProfile,0,18.97177219390869,0
295,ses-recall_0.95,0.1406423034330011,MatrixProfile,0,18.97177219390869,0
296,ses-fscore_0.95,0.09883749209591906,MatrixProfile,0,18.97177219390869,0
297,ses-precision_0.96,0.06802721088435375,MatrixProfile,0,18.97177219390869,0
298,ses-recall_0.96,0.11738648947951273,MatrixProfile,0,18.97177219390869,0
299,ses-fscore_0.96,0.08613684381602471,MatrixProfile,0,18.97177219390869,0
300,ses-precision_0.97,0.06394557823129252,MatrixProfile,0,18.97177219390869,0
301,ses-recall_0.97,0.08194905869324474,MatrixProfile,0,18.97177219390869,0
302,ses-fscore_0.97,0.07183649864196384,MatrixProfile,0,18.97177219390869,0
303,ses-precision_0.98,0.058503401360544216,MatrixProfile,0,18.97177219390869,0
304,ses-recall_0.98,0.058693244739756366,MatrixProfile,0,18.97177219390869,0
305,ses-fscore_0.98,0.05859816928931399,MatrixProfile,0,18.97177219390869,0
306,ses-precision_0.99,0.05170068027210884,MatrixProfile,0,18.97177219390869,0
307,ses-recall_0.99,0.04097452934662237,MatrixProfile,0,18.97177219390869,0
308,ses-fscore_0.99,0.04571688695963193,MatrixProfile,0,18.97177219390869,0
309,ses-precision_1.0,0.05170068027210884,MatrixProfile,0,18.97177219390869,0
310,ses-recall_1.0,0.04097452934662237,MatrixProfile,0,18.97177219390869,0
311,ses-fscore_1.0,0.04571688695963193,MatrixProfile,0,18.97177219390869,0
312,ses-auc-precision,0.7080487640600793,MatrixProfile,0,18.97177219390869,0
313,ses-auc-recall,0.5197416751641942,MatrixProfile,0,18.97177219390869,0
314,ses-auc-fscore,0.5920687888469438,MatrixProfile,0,18.97177219390869,0
315,es-precision_0.0,0.2511784562982787,MatrixProfile,0,18.97177219390869,0
316,es-recall_0.0,0.3121758737316798,MatrixProfile,0,18.97177219390869,0
317,es-fscore_0.0,0.16050911159606812,MatrixProfile,0,18.97177219390869,0
318,es-precision_0.01,0.25055501490176996,MatrixProfile,0,18.97177219390869,0
319,es-recall_0.01,0.3118940248027058,MatrixProfile,0,18.97177219390869,0
320,es-fscore_0.01,0.16012091283830412,MatrixProfile,0,18.97177219390869,0
321,es-precision_0.02,0.25055501490176996,MatrixProfile,0,18.97177219390869,0
322,es-recall_0.02,0.3116121758737317,MatrixProfile,0,18.97177219390869,0
323,es-fscore_0.02,0.15985336428054192,MatrixProfile,0,18.97177219390869,0
324,es-precision_0.03,0.24993157350526124,MatrixProfile,0,18.97177219390869,0
325,es-recall_0.03,0.3116121758737317,MatrixProfile,0,18.97177219390869,0
326,es-fscore_0.03,0.15973271408054016,MatrixProfile,0,18.97177219390869,0
327,es-precision_0.04,0.24993157350526124,MatrixProfile,0,18.97177219390869,0
328,es-recall_0.04,0.3116121758737317,MatrixProfile,0,18.97177219390869,0
329,es-fscore_0.04,0.15973271408054016,MatrixProfile,0,18.97177219390869,0
330,es-precision_0.05,0.24993157350526124,MatrixProfile,0,18.97177219390869,0
331,es-recall_0.05,0.31104847801578356,MatrixProfile,0,18.97177219390869,0
332,es-fscore_0.05,0.15919719454749676,MatrixProfile,0,18.97177219390869,0
333,es-precision_0.06,0.24868469071224378,MatrixProfile,0,18.97177219390869,0
334,es-recall_0.06,0.31076662908680946,MatrixProfile,0,18.97177219390869,0
335,es-fscore_0.06,0.1586887664083954,MatrixProfile,0,18.97177219390869,0
336,es-precision_0.07,0.24868469071224378,MatrixProfile,0,18.97177219390869,0
337,es-recall_0.07,0.3104847801578354,MatrixProfile,0,18.97177219390869,0
338,es-fscore_0.07,0.15842079275083007,MatrixProfile,0,18.97177219390869,0
